entry_time,entry_price,exit_time,exit_price,signal,pnl,bars_held,reason
2021-04-06 12:00:00,1868.027171780777,2021-04-06 13:00:00,1836.7557230638984,LONG,-1.674036073418988,1,SL
2021-04-06 20:00:00,1901.890377452292,2021-04-06 21:00:00,1830.14387022274,LONG,-3.772378685971437,1,SL
2021-04-07 02:00:00,1886.3298213892792,2021-04-07 06:00:00,1853.885503716636,LONG,-1.7199705642541314,4,SL
2021-04-08 01:00:00,1894.8900390090355,2021-04-08 02:00:00,1854.8856603542915,LONG,-2.111171510282724,1,SL
2021-04-08 09:00:00,1866.9371347897115,2021-04-08 16:00:00,1789.8473523341872,SHORT,4.129211477932681,7,TP
2021-04-09 08:00:00,1829.2257602411803,2021-04-09 11:00:00,1904.2045173129409,SHORT,-4.098934024517278,3,SL
2021-04-10 01:00:00,1818.876804109014,2021-04-10 02:00:00,1850.8190047094336,SHORT,-1.7561497583706078,1,SL
2021-04-10 17:00:00,1842.563573725628,2021-04-10 22:00:00,1872.575537008896,SHORT,-1.6288156192399021,5,SL
2021-04-11 06:00:00,1819.8453450754648,2021-04-11 07:00:00,1894.3723970830292,SHORT,-4.095240961504558,1,SL
2021-04-11 21:00:00,1906.2797825000089,2021-04-11 22:00:00,1857.316149938216,LONG,-2.568543873322675,1,SL
2021-04-12 04:00:00,1904.7008202558711,2021-04-12 05:00:00,1853.656265282703,LONG,-2.679925079588661,1,SL
2021-04-12 18:00:00,1820.1241729023568,2021-04-12 19:00:00,1889.493301569475,SHORT,-3.811230557775779,1,SL
2021-04-13 00:00:00,1837.9221564221195,2021-04-13 06:00:00,1889.225454288257,SHORT,-2.791374905997623,6,SL
2021-04-13 11:00:00,1881.8727477601487,2021-04-13 15:00:00,1822.0332580850916,LONG,-3.179784060653389,4,SL
2021-04-14 03:00:00,1890.6000330249367,2021-04-14 04:00:00,1857.2643503276415,LONG,-1.7632329480053215,1,SL
2021-04-14 21:00:00,1915.8565206778635,2021-04-14 22:00:00,1821.350534603929,LONG,-4.93283213298753,1,SL
2021-04-15 09:00:00,1836.4248795412263,2021-04-15 10:00:00,1968.531127223171,SHORT,-7.193664666258899,1,SL
2021-04-15 15:00:00,1884.459585586752,2021-04-15 21:00:00,1787.6199726303198,LONG,-5.138853265790775,6,SL
2021-04-16 21:00:00,1821.1994885003485,2021-04-16 22:00:00,1857.649238220495,SHORT,-2.0014144496691393,1,SL
2021-04-17 03:00:00,1845.4657443761648,2021-04-17 04:00:00,1900.97877509802,SHORT,-3.0080770066323037,1,SL
2021-04-18 04:00:00,1854.6748298064044,2021-04-18 06:00:00,1956.8850552790957,SHORT,-5.5109512368462035,2,SL
2021-04-18 12:00:00,1878.1617485314653,2021-04-18 17:00:00,1843.2226385767988,LONG,-1.8602822670616832,5,SL
2021-04-19 05:00:00,1872.473642919915,2021-04-19 08:00:00,1799.3881568549675,LONG,-3.9031516593728237,3,SL
2021-04-19 14:00:00,1843.8783495000228,2021-04-19 15:00:00,1787.845666541869,SHORT,3.0388492263249027,1,TP
2021-04-20 00:00:00,1839.307882128512,2021-04-20 01:00:00,1867.869629778452,SHORT,-1.5528530012543336,1,SL
2021-04-20 08:00:00,1879.3115382755668,2021-04-20 09:00:00,1834.8273877279769,LONG,-2.3670450397174725,1,SL
2021-04-20 14:00:00,1875.32336239688,2021-04-20 18:00:00,1924.423489232796,LONG,2.6182218928452174,4,TP
2021-04-21 07:00:00,1815.6681670308287,2021-04-21 08:00:00,1865.4047169495757,SHORT,-2.739297346391295,1,SL
2021-04-21 16:00:00,1826.6000132144009,2021-04-21 17:00:00,1895.9712059050191,SHORT,-3.7978316100272407,1,SL
2021-04-22 06:00:00,1840.356288671285,2021-04-22 07:00:00,1885.1087362612195,SHORT,-2.4317273706954436,1,SL
2021-04-22 18:00:00,1853.145082658116,2021-04-22 19:00:00,1890.2854438550708,SHORT,-2.0041798963565913,1,SL
2021-04-23 02:00:00,1829.0448825550216,2021-04-23 04:00:00,1863.241055213316,SHORT,-1.8696191101951147,2,SL
2021-04-23 10:00:00,1886.35273706118,2021-04-23 14:00:00,1934.984923641075,LONG,2.578106714848089,4,TP
2021-04-23 23:00:00,1918.1310585370693,2021-04-24 00:00:00,1881.986949357388,LONG,-1.8843399161289738,1,SL
2021-04-24 05:00:00,1895.4420322169628,2021-04-24 06:00:00,1843.719845173184,LONG,-2.728766491649607,1,SL
2021-04-24 11:00:00,1916.277030882744,2021-04-24 13:00:00,1864.53459647113,LONG,-2.7001541832277995,2,SL
2021-04-25 02:00:00,1918.7103746106527,2021-04-25 04:00:00,1878.8207743489725,LONG,-2.0789797558568317,2,SL
2021-04-25 09:00:00,1853.8831101929404,2021-04-25 14:00:00,1925.669317334868,SHORT,-3.87220784024817,5,SL
2021-04-26 01:00:00,1835.993786711996,2021-04-26 02:00:00,1895.4746066935097,SHORT,-3.2397070410589626,1,SL
2021-04-26 08:00:00,1846.015603884907,2021-04-26 19:00:00,1880.7835981705448,SHORT,-1.8834073889987246,11,SL
2021-04-27 01:00:00,1851.6369764414944,2021-04-27 06:00:00,1884.7388411373215,SHORT,-1.7877081262139616,5,SL
