entry_time,entry_price,exit_time,exit_price,signal,pnl,bars_held,reason
2021-01-07 20:00:00,1840.6719358006565,2021-01-08 00:00:00,1798.5341063204603,LONG,-2.289263429328433,4,SL
2021-01-08 00:00:00,1798.5341063204603,2021-01-08 07:00:00,1836.3695927766128,SHORT,-2.1036846798284174,7,SL
2021-01-08 07:00:00,1836.3695927766128,2021-01-08 08:00:00,1807.915445209943,LONG,-1.549478257459419,1,SL
2021-01-08 08:00:00,1807.915445209943,2021-01-08 09:00:00,1858.376268389997,SHORT,-2.7911052651134463,1,SL
2021-01-08 09:00:00,1858.376268389997,2021-01-08 10:00:00,1798.2817799645454,LONG,-3.2337094186805553,1,SL
2021-01-08 10:00:00,1798.2817799645454,2021-01-08 11:00:00,1902.7928801217015,SHORT,-5.811719905165063,1,SL
2021-01-08 11:00:00,1902.7928801217015,2021-01-08 12:00:00,1829.52750333254,LONG,-3.850412599004236,1,SL
2021-01-08 12:00:00,1829.52750333254,2021-01-08 13:00:00,1777.670815244106,LONG,-2.8344306381825555,1,SL
2021-01-08 13:00:00,1777.670815244106,2021-01-08 15:00:00,1824.6422213594635,SHORT,-2.6423005717685393,2,SL
2021-01-08 15:00:00,1824.6422213594635,2021-01-08 20:00:00,1778.3287402249643,LONG,-2.538222594673544,5,SL
2021-01-08 20:00:00,1778.3287402249643,2021-01-08 23:00:00,1838.066936926556,SHORT,-3.359232483305345,3,SL
2021-01-08 23:00:00,1838.066936926556,2021-01-09 01:00:00,1764.576410181308,LONG,-3.9982508399902015,2,SL
2021-01-09 01:00:00,1764.576410181308,2021-01-09 02:00:00,1814.2807386814093,SHORT,-2.816785275679523,1,SL
2021-01-09 02:00:00,1814.2807386814093,2021-01-09 04:00:00,1777.3686629687843,LONG,-2.0345294377898813,2,SL
2021-01-09 04:00:00,1777.3686629687843,2021-01-09 05:00:00,1813.7261800261936,SHORT,-2.0455810780797936,1,SL
2021-01-09 05:00:00,1813.7261800261936,2021-01-09 07:00:00,1768.4260861725909,LONG,-2.4976258463087553,2,SL
2021-01-09 07:00:00,1768.4260861725909,2021-01-09 08:00:00,1820.9947213686096,SHORT,-2.9726226958002604,1,SL
2021-01-09 08:00:00,1820.9947213686096,2021-01-09 12:00:00,1760.422167560716,LONG,-3.326344282995449,4,SL
2021-01-09 12:00:00,1760.422167560716,2021-01-09 14:00:00,1826.7510232035852,SHORT,-3.7677812098206047,2,SL
2021-01-09 14:00:00,1826.7510232035852,2021-01-09 17:00:00,1943.6966526949825,LONG,6.401837360753684,3,TP
2021-01-09 17:00:00,1943.6966526949825,2021-01-09 18:00:00,1828.874297960985,LONG,-5.907421540022391,1,SL
2021-01-09 18:00:00,1828.874297960985,2021-01-09 22:00:00,1798.0269860018086,LONG,-1.6866830045984031,4,SL
2021-01-09 22:00:00,1798.0269860018086,2021-01-09 23:00:00,1835.6673923643905,SHORT,-2.0934283331464973,1,SL
2021-01-09 23:00:00,1835.6673923643905,2021-01-10 00:00:00,1782.0966432701618,LONG,-2.918325472090454,1,SL
2021-01-10 00:00:00,1782.0966432701618,2021-01-10 03:00:00,1812.137265164431,SHORT,-1.6856898310040243,3,SL
2021-01-10 03:00:00,1812.137265164431,2021-01-10 04:00:00,1890.326760264834,SHORT,-4.31476669033172,1,SL
2021-01-10 04:00:00,1890.326760264834,2021-01-10 05:00:00,1744.0014647937169,LONG,-7.740740836288912,1,SL
2021-01-10 05:00:00,1744.0014647937169,2021-01-10 06:00:00,1833.4168852402984,SHORT,-5.1270266826959165,1,SL
2021-01-10 06:00:00,1833.4168852402984,2021-01-10 07:00:00,1752.9947510496934,LONG,-4.386461957344982,1,SL
2021-01-10 07:00:00,1752.9947510496934,2021-01-10 08:00:00,1792.9642151060038,SHORT,-2.280067526293319,1,SL
2021-01-10 08:00:00,1792.9642151060038,2021-01-10 09:00:00,1847.6371210547436,SHORT,-3.049302684800509,1,SL
2021-01-10 09:00:00,1847.6371210547436,2021-01-10 10:00:00,1811.815666448216,LONG,-1.938771103823598,1,SL
2021-01-10 10:00:00,1811.815666448216,2021-01-10 11:00:00,1771.8868100198663,SHORT,2.2038034645447158,1,TP
2021-01-10 11:00:00,1771.8868100198663,2021-01-10 13:00:00,1833.4778088678995,SHORT,-3.476012039806463,2,SL
2021-01-10 13:00:00,1833.4778088678995,2021-01-10 14:00:00,1784.1710544489542,LONG,-2.6892474062388714,1,SL
2021-01-10 14:00:00,1784.1710544489542,2021-01-10 15:00:00,1817.3519318740043,SHORT,-1.8597363376292462,1,SL
2021-01-10 15:00:00,1817.3519318740043,2021-01-10 17:00:00,1787.053845685941,LONG,-1.6671556926687672,2,SL
2021-01-10 17:00:00,1787.053845685941,2021-01-10 18:00:00,1884.9398828760684,SHORT,-5.477509109556509,1,SL
2021-01-10 18:00:00,1884.9398828760684,2021-01-10 19:00:00,1832.1309831312824,LONG,-2.8016224933502616,1,SL
2021-01-10 19:00:00,1832.1309831312824,2021-01-10 20:00:00,1739.105800102348,LONG,-5.077430810647922,1,SL
2021-01-10 20:00:00,1739.105800102348,2021-01-10 21:00:00,1816.5536606040607,SHORT,-4.453315059794226,1,SL
2021-01-10 21:00:00,1816.5536606040607,2021-01-10 22:00:00,1786.9071979203743,LONG,-1.6320168969755646,1,SL
2021-01-10 22:00:00,1786.9071979203743,2021-01-10 23:00:00,1839.94685113546,SHORT,-2.9682377057305493,1,SL
2021-01-10 23:00:00,1839.94685113546,2021-01-11 00:00:00,1782.4154144147767,LONG,-3.12679883580223,1,SL
2021-01-11 00:00:00,1782.4154144147767,2021-01-11 02:00:00,1827.9120934722032,SHORT,-2.5525294883271914,2,SL
2021-01-11 02:00:00,1827.9120934722032,2021-01-11 04:00:00,1768.3110451388125,LONG,-3.260608020825323,2,SL
2021-01-11 04:00:00,1768.3110451388125,2021-01-11 05:00:00,1798.6558097610596,SHORT,-1.7160309384294463,1,SL
2021-01-11 05:00:00,1798.6558097610596,2021-01-11 08:00:00,1872.2800252596744,SHORT,-4.093290950890452,3,SL
2021-01-11 08:00:00,1872.2800252596744,2021-01-11 09:00:00,1824.705402266096,LONG,-2.5409993351277764,1,SL
2021-01-11 09:00:00,1824.705402266096,2021-01-11 10:00:00,1766.4420149436864,LONG,-3.193029803608426,1,SL
2021-01-11 10:00:00,1766.4420149436864,2021-01-11 11:00:00,1842.7400278674495,SHORT,-4.3193046971426,1,SL
2021-01-11 11:00:00,1842.7400278674495,2021-01-11 12:00:00,1884.93222838511,LONG,2.289644761583016,1,TP
2021-01-11 12:00:00,1884.93222838511,2021-01-11 13:00:00,1846.8349427539588,LONG,-2.0211488273926173,1,SL
2021-01-11 13:00:00,1846.8349427539588,2021-01-11 14:00:00,1757.5626023289958,LONG,-4.833801784789824,1,SL
2021-01-11 14:00:00,1757.5626023289958,2021-01-11 15:00:00,1793.8342464293562,SHORT,-2.0637469215774056,1,SL
2021-01-11 15:00:00,1793.8342464293562,2021-01-11 16:00:00,1855.1662123649232,SHORT,-3.4190430948483055,1,SL
2021-01-11 16:00:00,1855.1662123649232,2021-01-11 17:00:00,1786.097769313737,LONG,-3.723032609737938,1,SL
2021-01-11 17:00:00,1786.097769313737,2021-01-11 18:00:00,1826.441754347663,SHORT,-2.2587780874631016,1,SL
2021-01-11 18:00:00,1826.441754347663,2021-01-11 20:00:00,1778.5492411445143,LONG,-2.6221757736946847,2,SL
2021-01-11 20:00:00,1778.5492411445143,2021-01-11 21:00:00,1808.9502796863708,SHORT,-1.7093166631862875,1,SL
2021-01-11 21:00:00,1808.9502796863708,2021-01-11 22:00:00,1697.63116495752,SHORT,6.153796263994103,1,TP
2021-01-11 22:00:00,1697.63116495752,2021-01-11 23:00:00,1775.2638043191323,SHORT,-4.57299800828968,1,SL
2021-01-11 23:00:00,1775.2638043191323,2021-01-12 00:00:00,1802.3193315493336,SHORT,-1.524028550820248,1,SL
2021-01-12 00:00:00,1802.3193315493336,2021-01-12 02:00:00,1868.3772881068437,SHORT,-3.665163847558829,2,SL
2021-01-12 02:00:00,1868.3772881068437,2021-01-12 03:00:00,1761.2297747432578,LONG,-5.73478997232697,1,SL
2021-01-12 03:00:00,1761.2297747432578,2021-01-12 04:00:00,1795.9249915440255,SHORT,-1.9699426672380276,1,SL
2021-01-12 04:00:00,1795.9249915440255,2021-01-12 06:00:00,1861.8547501480589,SHORT,-3.6710752906974724,2,SL
2021-01-12 06:00:00,1861.8547501480589,2021-01-12 07:00:00,1761.196820549034,LONG,-5.406325578889558,1,SL
2021-01-12 07:00:00,1761.196820549034,2021-01-12 08:00:00,1852.2045330067724,SHORT,-5.167378875313188,1,SL
2021-01-12 08:00:00,1852.2045330067724,2021-01-12 09:00:00,1811.8937596714331,LONG,-2.176367275697185,1,SL
2021-01-12 09:00:00,1811.8937596714331,2021-01-12 10:00:00,1777.2245955987332,LONG,-1.9134214623591828,1,SL
2021-01-12 10:00:00,1777.2245955987332,2021-01-12 11:00:00,1827.7928108114595,SHORT,-2.845347478194799,1,SL
2021-01-12 11:00:00,1827.7928108114595,2021-01-12 13:00:00,1790.6951650244887,LONG,-2.029641738797577,2,SL
2021-01-12 13:00:00,1790.6951650244887,2021-01-12 17:00:00,1835.044401288972,SHORT,-2.476649132175261,4,SL
2021-01-12 17:00:00,1835.044401288972,2021-01-12 19:00:00,1768.6297903753734,LONG,-3.6192372711498235,2,SL
2021-01-12 19:00:00,1768.6297903753734,2021-01-12 20:00:00,1886.6512457547396,SHORT,-6.673044637245276,1,SL
2021-01-12 20:00:00,1886.6512457547396,2021-01-12 21:00:00,1743.71374426229,LONG,-7.576254584098752,1,SL
2021-01-12 21:00:00,1743.71374426229,2021-01-12 22:00:00,1806.7660733014236,SHORT,-3.615979357082435,1,SL
2021-01-12 22:00:00,1806.7660733014236,2021-01-13 05:00:00,1842.1066179729105,SHORT,-1.9560110848722483,7,SL
2021-01-13 05:00:00,1842.1066179729105,2021-01-13 07:00:00,1788.2020872753842,LONG,-2.926243799983949,2,SL
2021-01-13 07:00:00,1788.2020872753842,2021-01-13 08:00:00,1843.9815999214984,SHORT,-3.1193069867792924,1,SL
2021-01-13 08:00:00,1843.9815999214984,2021-01-13 12:00:00,1783.6474492032764,LONG,-3.2719497158100976,4,SL
2021-01-13 12:00:00,1783.6474492032764,2021-01-13 14:00:00,1838.9008530347012,SHORT,-3.0977760687015508,2,SL
2021-01-13 14:00:00,1838.9008530347012,2021-01-13 19:00:00,1792.248736857763,LONG,-2.5369565792494484,5,SL
2021-01-13 19:00:00,1792.248736857763,2021-01-13 20:00:00,1832.143758746829,SHORT,-2.2259757291842948,1,SL
2021-01-13 20:00:00,1832.143758746829,2021-01-14 05:00:00,1802.5102925728368,LONG,-1.6174203597572108,9,SL
2021-01-14 05:00:00,1802.5102925728368,2021-01-14 09:00:00,1834.3663210305035,SHORT,-1.7673146494046716,4,SL
2021-01-14 09:00:00,1834.3663210305035,2021-01-14 10:00:00,1784.9396356179177,LONG,-2.694482821992669,1,SL
2021-01-14 10:00:00,1784.9396356179177,2021-01-14 11:00:00,1886.8524426827207,SHORT,-5.7095940406703125,1,SL
2021-01-14 11:00:00,1886.8524426827207,2021-01-14 12:00:00,1778.4498022776852,LONG,-5.745157276363858,1,SL
2021-01-14 12:00:00,1778.4498022776852,2021-01-14 14:00:00,1854.2773186051609,SHORT,-4.263686061330622,2,SL
2021-01-14 14:00:00,1854.2773186051609,2021-01-14 18:00:00,1813.4807841237937,LONG,-2.200131235604795,4,SL
2021-01-14 18:00:00,1813.4807841237937,2021-01-14 22:00:00,1848.2044984747683,SHORT,-1.914755020012625,4,SL
2021-01-14 22:00:00,1848.2044984747683,2021-01-14 23:00:00,1808.9697558964704,LONG,-2.1228572168651505,1,SL
2021-01-14 23:00:00,1808.9697558964704,2021-01-15 10:00:00,1763.889425222705,SHORT,2.4920444649128384,11,TP
2021-01-15 10:00:00,1763.889425222705,2021-01-15 13:00:00,1807.225853251908,SHORT,-2.45686761366752,3,SL
2021-01-15 13:00:00,1807.225853251908,2021-01-15 15:00:00,1866.416690249198,LONG,3.275231863841617,2,TP
2021-01-15 15:00:00,1866.416690249198,2021-01-15 17:00:00,1809.264067570308,LONG,-3.0621577152344823,2,SL
2021-01-15 17:00:00,1809.264067570308,2021-01-16 01:00:00,1868.8382927579848,SHORT,-3.2927324571078262,8,SL
2021-01-16 01:00:00,1868.8382927579848,2021-01-16 02:00:00,1811.4271104914308,LONG,-3.0720251446596856,1,SL
2021-01-16 02:00:00,1811.4271104914308,2021-01-16 04:00:00,1839.4713053361693,SHORT,-1.5481823520423226,2,SL
2021-01-16 04:00:00,1839.4713053361693,2021-01-16 05:00:00,1801.3148141289523,LONG,-2.0743183705300443,1,SL
2021-01-16 05:00:00,1801.3148141289523,2021-01-16 11:00:00,1833.034920517425,SHORT,-1.7609418486802002,6,SL
2021-01-16 11:00:00,1833.034920517425,2021-01-16 14:00:00,1891.0900000962847,LONG,3.167156224305429,3,TP
2021-01-16 14:00:00,1891.0900000962847,2021-01-16 15:00:00,1788.9126470234985,LONG,-5.403093087456645,1,SL
2021-01-16 15:00:00,1788.9126470234985,2021-01-16 16:00:00,1846.342224815362,SHORT,-3.21030643320781,1,SL
2021-01-16 16:00:00,1846.342224815362,2021-01-16 18:00:00,1892.536466225812,LONG,2.5019327830770712,2,TP
2021-01-16 18:00:00,1892.536466225812,2021-01-16 19:00:00,1787.6440937677012,LONG,-5.542422792375165,1,SL
2021-01-16 19:00:00,1787.6440937677012,2021-01-16 22:00:00,1741.7216524684632,SHORT,2.568880542795869,3,TP
2021-01-16 22:00:00,1741.7216524684632,2021-01-16 23:00:00,1797.697719518768,SHORT,-3.2138354007928047,1,SL
2021-01-16 23:00:00,1797.697719518768,2021-01-17 02:00:00,1828.183989866708,SHORT,-1.695850754936765,3,SL
2021-01-17 02:00:00,1828.183989866708,2021-01-17 03:00:00,1881.9296245275411,LONG,2.939837289831622,1,TP
2021-01-17 03:00:00,1881.9296245275411,2021-01-17 04:00:00,1849.5695868831488,LONG,-1.7195136960828903,1,SL
2021-01-17 04:00:00,1849.5695868831488,2021-01-17 05:00:00,1796.154224923538,LONG,-2.8879887698426625,1,SL
2021-01-17 05:00:00,1796.154224923538,2021-01-17 07:00:00,1833.645203253966,SHORT,-2.087291715277059,2,SL
2021-01-17 07:00:00,1833.645203253966,2021-01-17 08:00:00,1770.260949024482,LONG,-3.4567349298001058,1,SL
2021-01-17 08:00:00,1770.260949024482,2021-01-17 09:00:00,1880.611239956574,SHORT,-6.233560707131996,1,SL
2021-01-17 09:00:00,1880.611239956574,2021-01-17 11:00:00,1800.1711576075522,LONG,-4.2773371040193995,2,SL
2021-01-17 11:00:00,1800.1711576075522,2021-01-17 12:00:00,1756.6736472756784,SHORT,2.416298591834042,1,TP
2021-01-17 12:00:00,1756.6736472756784,2021-01-17 13:00:00,1864.059932043919,SHORT,-6.113046947267617,1,SL
2021-01-17 13:00:00,1864.059932043919,2021-01-17 14:00:00,1812.7065402924773,LONG,-2.7549217097935963,1,SL
2021-01-17 14:00:00,1812.7065402924773,2021-01-17 15:00:00,1860.0800344797933,LONG,2.6134122172733165,1,TP
2021-01-17 15:00:00,1860.0800344797933,2021-01-17 16:00:00,1760.992516925835,LONG,-5.327056670530314,1,SL
2021-01-17 16:00:00,1760.992516925835,2021-01-17 17:00:00,1795.8603733239866,SHORT,-1.9800116163480603,1,SL
2021-01-17 17:00:00,1795.8603733239866,2021-01-17 21:00:00,1838.8022301887763,SHORT,-2.3911578819074895,4,SL
2021-01-17 21:00:00,1838.8022301887763,2021-01-17 22:00:00,1779.6767450106922,LONG,-3.215434711106159,1,SL
2021-01-17 22:00:00,1779.6767450106922,2021-01-17 23:00:00,1812.1011481605135,SHORT,-1.8219265515899332,1,SL
2021-01-17 23:00:00,1812.1011481605135,2021-01-18 02:00:00,1842.1138166724472,SHORT,-1.6562358311179242,3,SL
2021-01-18 02:00:00,1842.1138166724472,2021-01-18 03:00:00,1777.8857631043395,LONG,-3.4866495754387112,1,SL
2021-01-18 03:00:00,1777.8857631043395,2021-01-18 05:00:00,1862.048783405285,SHORT,-4.7338823476481195,2,SL
2021-01-18 05:00:00,1862.048783405285,2021-01-18 06:00:00,1829.0020029636648,LONG,-1.7747537409403762,1,SL
2021-01-18 06:00:00,1829.0020029636648,2021-01-18 07:00:00,1791.2148941438857,LONG,-2.06599603272987,1,SL
2021-01-18 07:00:00,1791.2148941438857,2021-01-18 08:00:00,1871.7431449014412,SHORT,-4.495733650989102,1,SL
2021-01-18 08:00:00,1871.7431449014412,2021-01-18 09:00:00,1821.5423332313571,LONG,-2.6820352892344856,1,SL
2021-01-18 09:00:00,1821.5423332313571,2021-01-18 10:00:00,1858.810010166829,LONG,2.0459407533702607,1,TP
2021-01-18 10:00:00,1858.810010166829,2021-01-18 11:00:00,1819.9386356703403,LONG,-2.0911967486660967,1,SL
2021-01-18 11:00:00,1819.9386356703403,2021-01-18 12:00:00,1889.742538673527,LONG,3.8355086064468145,1,TP
2021-01-18 12:00:00,1889.742538673527,2021-01-18 14:00:00,1808.9843381545888,LONG,-4.273502811426629,2,SL
2021-01-18 14:00:00,1808.9843381545888,2021-01-18 15:00:00,1851.743916166556,SHORT,-2.36373400864198,1,SL
2021-01-18 15:00:00,1851.743916166556,2021-01-18 18:00:00,1784.0891141767338,LONG,-3.653572256896069,3,SL
2021-01-18 18:00:00,1784.0891141767338,2021-01-18 19:00:00,1841.914055082437,SHORT,-3.2411464453324954,1,SL
2021-01-18 19:00:00,1841.914055082437,2021-01-18 21:00:00,1756.4279860442623,LONG,-4.641154064832232,2,SL
2021-01-18 21:00:00,1756.4279860442623,2021-01-19 00:00:00,1808.6769915187804,SHORT,-2.9747308679697495,3,SL
2021-01-19 00:00:00,1808.6769915187804,2021-01-19 01:00:00,1843.2609815654137,SHORT,-1.9121153311953427,1,SL
2021-01-19 01:00:00,1843.2609815654137,2021-01-19 05:00:00,1770.0064603417009,LONG,-3.97418064811964,4,SL
2021-01-19 05:00:00,1770.0064603417009,2021-01-19 07:00:00,1816.447298783642,SHORT,-2.623766606647061,2,SL
2021-01-19 07:00:00,1816.447298783642,2021-01-19 10:00:00,1746.1531202505848,SHORT,3.869871621385807,3,TP
2021-01-19 10:00:00,1746.1531202505848,2021-01-19 11:00:00,1815.4350848567356,SHORT,-3.967691252426264,1,SL
2021-01-19 11:00:00,1815.4350848567356,2021-01-19 12:00:00,1772.9385381731893,LONG,-2.340846392031687,1,SL
2021-01-19 12:00:00,1772.9385381731893,2021-01-19 13:00:00,1842.074186297036,SHORT,-3.899494913968261,1,SL
2021-01-19 13:00:00,1842.074186297036,2021-01-19 15:00:00,1785.821183128551,LONG,-3.053785975990775,2,SL
2021-01-19 15:00:00,1785.821183128551,2021-01-19 18:00:00,1816.6451392452332,SHORT,-1.7260382174816755,3,SL
2021-01-19 18:00:00,1816.6451392452332,2021-01-19 20:00:00,1784.4197432615326,LONG,-1.773896028868319,2,SL
2021-01-19 20:00:00,1784.4197432615326,2021-01-19 21:00:00,1836.6023942607449,SHORT,-2.9243484441521392,1,SL
2021-01-19 21:00:00,1836.6023942607449,2021-01-19 22:00:00,1800.442352697345,LONG,-1.968855190235916,1,SL
2021-01-19 22:00:00,1800.442352697345,2021-01-20 04:00:00,1888.0101943070592,SHORT,-4.863684831592847,6,SL
2021-01-20 04:00:00,1888.0101943070592,2021-01-20 05:00:00,1820.5195841264056,LONG,-3.574695220616867,1,SL
2021-01-20 05:00:00,1820.5195841264056,2021-01-20 15:00:00,1739.123108365358,LONG,-4.471057409695846,10,SL
2021-01-20 15:00:00,1739.123108365358,2021-01-20 16:00:00,1766.6991142830495,SHORT,-1.5856270200222324,1,SL
2021-01-20 16:00:00,1766.6991142830495,2021-01-20 17:00:00,1867.611844606434,SHORT,-5.71193643034888,1,SL
2021-01-20 17:00:00,1867.611844606434,2021-01-20 19:00:00,1811.135845734502,LONG,-3.0239687671199857,2,SL
2021-01-20 19:00:00,1811.135845734502,2021-01-20 20:00:00,1840.0720188783623,SHORT,-1.597680991848808,1,SL
2021-01-20 20:00:00,1840.0720188783623,2021-01-20 22:00:00,1927.734163717048,LONG,4.764060533463313,2,TP
2021-01-20 22:00:00,1927.734163717048,2021-01-20 23:00:00,1859.1988494838329,LONG,-3.5552264167516556,1,SL
2021-01-20 23:00:00,1859.1988494838329,2021-01-21 00:00:00,1815.5769953795736,LONG,-2.346271573714125,1,SL
2021-01-21 00:00:00,1815.5769953795736,2021-01-21 02:00:00,1763.9092308042782,SHORT,2.8458041001171384,2,TP
2021-01-21 02:00:00,1763.9092308042782,2021-01-21 03:00:00,1827.2964366680349,SHORT,-3.593563929298925,1,SL
2021-01-21 03:00:00,1827.2964366680349,2021-01-21 04:00:00,1793.7432819929388,LONG,-1.8362184701830973,1,SL
2021-01-21 04:00:00,1793.7432819929388,2021-01-21 08:00:00,1879.4268222774813,SHORT,-4.776800623852023,4,SL
2021-01-21 08:00:00,1879.4268222774813,2021-01-21 10:00:00,1820.17842323387,LONG,-3.1524717185750437,2,SL
2021-01-21 10:00:00,1820.17842323387,2021-01-21 11:00:00,1872.2957975814477,SHORT,-2.863311293130367,1,SL
2021-01-21 11:00:00,1872.2957975814477,2021-01-21 12:00:00,1823.2459216554405,LONG,-2.619771725673248,1,SL
2021-01-21 12:00:00,1823.2459216554405,2021-01-21 14:00:00,1873.9279032393056,SHORT,-2.7797666229165454,2,SL
2021-01-21 14:00:00,1873.9279032393056,2021-01-21 15:00:00,1839.52066350883,LONG,-1.8361026414622779,1,SL
2021-01-21 15:00:00,1839.52066350883,2021-01-21 16:00:00,1784.3954390813385,LONG,-2.9967167817697575,1,SL
2021-01-21 16:00:00,1784.3954390813385,2021-01-21 17:00:00,1814.0774342933369,SHORT,-1.6634202577473274,1,SL
2021-01-21 17:00:00,1814.0774342933369,2021-01-21 19:00:00,1772.421737582146,SHORT,2.2962468924275834,2,TP
2021-01-21 19:00:00,1772.421737582146,2021-01-21 20:00:00,1853.2761488910703,SHORT,-4.561804315220259,1,SL
2021-01-21 20:00:00,1853.2761488910703,2021-01-21 22:00:00,1771.9904556640265,LONG,-4.386054030624742,2,SL
2021-01-21 22:00:00,1771.9904556640265,2021-01-21 23:00:00,1840.684423455992,SHORT,-3.8766556316593355,1,SL
2021-01-21 23:00:00,1840.684423455992,2021-01-22 00:00:00,1798.248180596334,LONG,-2.305459986453382,1,SL
